FECHA,HORA,AJM,BJU,CAM,FAR,GAM,HGM,INN,MER,MGH,MPA,PED,SAC,SAG,SFE,TLA,UIZ,XAL
4/10/2022,11,-99,7,14,-99,-99,-99,8,14,-99,13,7,-99,-99,11,20,13,-99
4/10/2022,12,-99,7,13,-99,-99,-99,9,11,-99,16,7,-99,-99,10,22,13,-99
4/10/2022,13,-99,7,-99,-99,-99,-99,10,10,-99,16,7,-99,-99,8,14,11,-99
4/10/2022,14,-99,5,2,-99,-99,-99,11,7,-99,44,10,-99,-99,11,13,13,-99
4/10/2022,15,-99,11,4,-99,-99,-99,15,13,-99,23,9,-99,-99,14,14,13,-99
4/10/2022,16,-99,8,9,-99,-99,-99,17,11,-99,11,12,-99,-99,13,29,10,-99
4/10/2022,17,-99,9,3,-99,-99,-99,12,11,-99,17,7,-99,-99,12,15,12,-99
4/10/2022,18,-99,4,7,-99,-99,-99,9,10,-99,10,6,-99,-99,10,17,12,-99
4/10/2022,19,-99,6,10,-99,-99,-99,6,11,-99,23,4,-99,-99,7,22,11,-99
4/10/2022,20,-99,8,4,-99,-99,-99,7,9,-99,15,-99,-99,-99,8,15,14,-99
4/10/2022,21,-99,7,4,-99,-99,-99,5,7,-99,15,9,-99,-99,8,12,6,-99
4/10/2022,22,-99,4,2,-99,-99,-99,4,7,-99,18,4,-99,-99,6,8,7,-99
4/10/2022,23,-99,3,5,-99,-99,-99,4,10,-99,6,3,-99,-99,5,13,7,-99
4/10/2022,24,-99,4,-99,-99,-99,-99,7,9,-99,8,4,-99,-99,8,15,5,-99
4/11/2022,1,-99,4,9,-99,-99,-99,7,8,-99,9,5,-99,-99,7,13,7,-99
4/11/2022,2,-99,5,7,-99,-99,-99,7,7,-99,7,5,-99,-99,6,18,9,-99
4/11/2022,3,-99,5,11,-99,-99,-99,6,6,-99,6,4,-99,-99,6,14,12,-99
4/11/2022,4,-99,4,8,-99,-99,-99,6,8,-99,6,3,-99,-99,7,11,11,-99
4/11/2022,5,-99,6,20,-99,-99,-99,6,15,-99,8,4,-99,-99,8,15,10,-99
4/11/2022,6,-99,10,20,-99,-99,-99,6,22,-99,5,6,-99,-99,8,26,13,-99
4/11/2022,7,-99,13,24,-99,-99,-99,7,29,-99,9,9,-99,-99,12,29,23,-99
4/11/2022,8,-99,15,37,-99,-99,-99,7,26,-99,8,14,-99,-99,13,41,30,-99
4/11/2022,9,-99,18,40,-99,-99,-99,8,31,-99,15,-99,-99,-99,20,51,30,-99
4/11/2022,10,-99,17,28,-99,-99,-99,8,28,-99,14,-99,-99,-99,17,33,26,-99
4/11/2022,11,-99,12,21,-99,-99,-99,8,21,-99,17,-99,-99,-99,19,32,19,-99
4/11/2022,12,-99,9,10,-99,-99,-99,8,16,-99,19,-99,-99,-99,17,22,15,-99
4/11/2022,13,-99,12,14,-99,-99,-99,10,12,-99,14,-99,-99,-99,15,20,16,-99
4/11/2022,14,-99,11,19,-99,-99,-99,12,-99,-99,11,12,-99,-99,-99,24,18,-99
4/11/2022,15,-99,10,10,-99,-99,-99,13,-99,-99,21,20,-99,-99,-99,17,17,-99
4/11/2022,16,-99,15,12,-99,-99,-99,15,-99,-99,36,17,-99,-99,-99,23,26,-99
4/11/2022,17,-99,15,23,-99,-99,-99,14,28,-99,28,16,-99,-99,-99,25,35,-99
4/11/2022,18,-99,16,27,-99,-99,-99,11,20,-99,30,12,-99,-99,-99,20,18,-99
4/11/2022,19,-99,8,16,-99,-99,-99,6,15,-99,31,11,-99,-99,-99,23,17,-99
4/11/2022,20,-99,9,9,-99,-99,-99,4,13,-99,21,10,-99,-99,-99,27,12,-99
4/11/2022,21,-99,8,9,-99,-99,-99,7,13,-99,13,7,-99,-99,-99,31,7,-99
4/11/2022,22,-99,6,22,-99,-99,-99,4,10,-99,12,8,-99,-99,-99,24,12,-99
4/11/2022,23,-99,6,18,-99,-99,-99,4,24,-99,9,7,-99,-99,-99,19,20,-99
4/11/2022,24,-99,7,5,-99,-99,-99,4,23,-99,12,6,-99,-99,-99,28,20,-99
4/12/2022,1,-99,8,6,-99,-99,-99,5,7,-99,11,8,-99,11,-99,27,16,-99
4/12/2022,2,-99,8,7,-99,-99,-99,6,8,-99,10,8,-99,25,-99,24,14,-99
4/12/2022,3,-99,7,20,-99,-99,-99,6,16,-99,-99,8,-99,23,-99,23,11,-99
4/12/2022,4,-99,9,11,-99,-99,-99,6,17,-99,8,9,-99,17,-99,16,9,-99
4/12/2022,5,-99,9,12,-99,-99,-99,6,15,-99,7,9,-99,11,9,19,13,-99
4/12/2022,6,-99,11,20,-99,-99,-99,6,15,-99,8,9,-99,19,10,31,14,-99
4/12/2022,7,-99,16,26,-99,-99,-99,6,24,-99,9,13,-99,28,11,28,23,-99
4/12/2022,8,-99,17,40,-99,-99,-99,8,28,-99,10,22,-99,25,12,44,33,-99
4/12/2022,9,-99,16,26,-99,-99,-99,7,22,-99,12,20,-99,23,17,48,21,-99
4/12/2022,10,-99,14,26,-99,-99,-99,7,22,-99,16,15,-99,25,12,-99,19,-99
4/12/2022,11,-99,11,18,-99,-99,-99,11,14,-99,13,13,-99,22,15,-99,19,-99
4/12/2022,12,-99,9,18,-99,-99,-99,9,11,-99,20,14,-99,17,16,-99,17,-99
4/12/2022,13,-99,9,11,-99,-99,-99,11,21,-99,20,12,-99,13,11,-99,17,-99
4/12/2022,14,-99,8,13,-99,-99,-99,17,18,-99,14,13,-99,22,10,-99,22,-99
4/12/2022,15,-99,8,17,-99,-99,-99,14,24,-99,23,13,-99,24,15,22,19,-99
4/12/2022,16,-99,15,15,-99,-99,-99,-99,18,-99,31,14,-99,31,18,24,17,-99
4/12/2022,17,-99,13,18,-99,-99,-99,14,17,-99,29,16,-99,36,15,20,23,-99
4/12/2022,18,-99,12,12,-99,-99,-99,12,21,-99,35,13,-99,34,16,25,22,-99
4/12/2022,19,-99,9,26,-99,-99,-99,13,19,-99,50,12,-99,45,15,21,20,-99
4/12/2022,20,-99,10,17,-99,-99,-99,12,15,-99,30,10,-99,36,15,31,14,-99
4/12/2022,21,-99,14,17,-99,-99,-99,13,17,-99,25,14,-99,34,14,22,13,-99
4/12/2022,22,-99,10,9,-99,-99,-99,7,12,-99,16,12,-99,27,11,16,14,-99
4/12/2022,23,-99,8,7,-99,-99,-99,9,8,-99,17,11,-99,38,10,17,11,-99
4/12/2022,24,-99,6,6,-99,-99,-99,8,11,-99,8,6,-99,53,9,16,10,-99
4/13/2022,1,-99,8,3,-99,-99,-99,5,9,-99,6,7,-99,31,7,10,12,-99
4/13/2022,2,-99,8,2,-99,-99,-99,6,12,-99,5,7,-99,30,7,19,17,-99
4/13/2022,3,-99,7,4,-99,-99,-99,6,12,-99,5,6,-99,20,7,20,20,-99
4/13/2022,4,-99,7,9,-99,-99,-99,5,10,-99,5,6,-99,56,5,22,17,-99
4/13/2022,5,-99,6,21,-99,-99,-99,5,15,-99,6,5,-99,26,7,27,16,-99
4/13/2022,6,-99,10,35,-99,-99,-99,5,31,-99,5,9,-99,26,6,34,18,-99
4/13/2022,7,-99,17,68,-99,-99,-99,4,-99,-99,6,12,-99,47,10,57,27,-99
4/13/2022,8,-99,22,61,-99,-99,-99,3,38,-99,14,19,-99,40,9,56,38,-99
4/13/2022,9,-99,22,36,-99,-99,-99,-99,32,-99,13,-99,-99,33,16,38,29,-99
4/13/2022,10,-99,18,25,-99,-99,-99,-99,20,-99,17,-99,-99,34,20,49,22,-99
4/13/2022,11,-99,14,22,-99,-99,-99,-99,13,-99,15,-99,-99,24,20,41,-99,-99
4/13/2022,12,-99,9,14,-99,-99,-99,-99,11,-99,23,-99,-99,20,19,28,-99,-99
4/13/2022,13,-99,9,3,-99,-99,-99,-99,12,-99,39,-99,-99,18,16,26,-99,-99
4/13/2022,14,-99,11,15,-99,-99,-99,7,15,-99,43,-99,-99,17,18,27,-99,-99
4/13/2022,15,-99,12,14,-99,-99,-99,15,15,-99,39,-99,-99,22,18,21,-99,-99
4/13/2022,16,-99,11,14,-99,-99,-99,23,17,-99,27,-99,-99,17,25,22,-99,-99
4/13/2022,17,-99,14,13,-99,-99,-99,21,14,-99,23,-99,-99,29,26,24,-99,-99
4/13/2022,18,-99,20,22,-99,-99,-99,20,32,-99,26,-99,-99,49,22,25,-99,-99
4/13/2022,19,-99,19,30,-99,-99,-99,15,35,-99,19,-99,-99,51,20,37,-99,-99
4/13/2022,20,-99,16,26,-99,-99,-99,11,21,-99,27,-99,-99,44,19,43,-99,-99
4/13/2022,21,-99,13,21,-99,-99,-99,11,22,-99,18,-99,-99,41,17,45,-99,-99
4/13/2022,22,-99,11,27,-99,-99,-99,9,24,-99,16,-99,-99,33,16,44,-99,-99
4/13/2022,23,-99,13,29,-99,-99,-99,10,20,-99,16,-99,-99,43,14,33,-99,-99
4/13/2022,24,-99,15,31,-99,-99,-99,9,23,-99,14,-99,-99,37,15,52,-99,-99
4/14/2022,1,-99,19,33,-99,-99,-99,13,30,-99,13,-99,-99,35,19,39,-99,-99
4/14/2022,2,-99,17,29,-99,-99,-99,13,32,-99,9,-99,-99,55,17,27,-99,-99
4/14/2022,3,-99,15,20,-99,-99,-99,12,24,-99,10,-99,-99,38,14,22,-99,-99
4/14/2022,4,-99,12,18,-99,-99,-99,12,23,-99,14,-99,-99,30,14,26,-99,-99
4/14/2022,5,-99,13,18,-99,-99,-99,9,29,-99,10,-99,-99,27,13,36,-99,-99
4/14/2022,6,-99,15,23,-99,-99,-99,9,28,-99,10,-99,-99,34,14,34,-99,-99
4/14/2022,7,-99,19,26,-99,-99,-99,9,31,-99,9,-99,-99,45,14,38,-99,-99
4/14/2022,8,-99,22,49,-99,-99,-99,8,29,-99,21,-99,-99,48,16,44,-99,-99
4/14/2022,9,-99,22,38,-99,-99,-99,14,29,-99,22,-99,-99,54,21,57,-99,-99
4/14/2022,10,-99,23,28,-99,-99,-99,16,29,-99,28,-99,-99,41,23,49,-99,-99
4/14/2022,11,-99,17,24,-99,-99,-99,13,25,-99,27,-99,-99,37,26,33,-99,-99
4/14/2022,12,-99,16,27,-99,-99,-99,15,24,-99,30,-99,-99,35,29,27,-99,-99
4/14/2022,13,-99,15,18,-99,-99,-99,16,18,-99,27,-99,-99,30,26,31,-99,-99
4/14/2022,14,-99,14,22,-99,-99,-99,26,21,-99,26,-99,-99,27,26,33,-99,-99
4/14/2022,15,-99,15,16,-99,-99,-99,33,19,-99,24,-99,-99,-99,26,34,-99,-99
4/14/2022,16,-99,14,19,-99,-99,-99,23,19,-99,30,-99,-99,25,23,30,-99,-99
4/14/2022,17,-99,15,23,-99,-99,-99,20,23,-99,27,-99,-99,45,27,30,-99,-99
4/14/2022,18,-99,21,24,-99,-99,-99,17,34,-99,20,-99,-99,47,26,46,-99,-99
4/14/2022,19,-99,20,15,-99,-99,-99,20,26,-99,24,-99,-99,45,24,63,-99,-99
4/14/2022,20,-99,22,30,-99,-99,-99,14,45,-99,26,-99,-99,47,38,71,-99,-99
4/14/2022,21,-99,23,30,-99,-99,-99,15,30,-99,17,-99,-99,35,59,57,-99,-99
4/14/2022,22,-99,19,23,-99,-99,-99,14,23,-99,16,-99,-99,28,44,42,-99,-99
4/14/2022,23,-99,18,28,-99,-99,-99,17,25,-99,32,-99,-99,24,30,33,-99,-99
4/14/2022,24,-99,18,25,-99,-99,-99,13,26,-99,40,-99,-99,23,25,29,-99,-99
4/15/2022,1,-99,15,21,-99,-99,-99,12,25,-99,29,-99,-99,18,19,22,-99,-99
4/15/2022,2,-99,10,15,-99,-99,-99,7,18,-99,23,-99,-99,17,16,22,-99,-99
4/15/2022,3,-99,10,15,-99,-99,-99,6,16,-99,22,-99,-99,15,13,22,-99,-99
4/15/2022,4,-99,11,14,-99,-99,-99,8,16,-99,16,-99,-99,19,9,20,-99,-99
4/15/2022,5,-99,10,15,-99,-99,-99,8,17,-99,9,-99,-99,29,11,22,-99,-99
4/15/2022,6,-99,11,16,-99,-99,-99,8,19,-99,7,-99,-99,42,11,20,-99,-99
4/15/2022,7,-99,13,19,-99,-99,-99,8,24,-99,9,-99,-99,30,12,22,-99,-99
4/15/2022,8,-99,17,31,-99,-99,-99,8,23,-99,14,-99,-99,34,14,36,-99,-99
4/15/2022,9,-99,15,26,-99,-99,-99,10,25,-99,11,-99,-99,25,16,40,-99,-99
4/15/2022,10,-99,13,21,-99,-99,-99,9,20,-99,17,-99,-99,21,21,31,-99,-99
4/15/2022,11,-99,14,16,-99,-99,-99,10,17,-99,19,-99,-99,19,21,23,-99,-99
4/15/2022,12,-99,10,-99,-99,-99,-99,12,18,-99,21,-99,-99,22,22,22,-99,-99
4/15/2022,13,-99,13,2,-99,-99,-99,25,21,-99,20,-99,-99,23,22,24,-99,-99
4/15/2022,14,-99,16,17,-99,-99,-99,24,19,-99,26,-99,-99,29,19,23,-99,-99
4/15/2022,15,-99,13,14,-99,-99,-99,26,18,-99,24,-99,-99,28,18,21,-99,-99
4/15/2022,16,-99,12,14,-99,-99,-99,25,17,-99,57,-99,-99,30,18,20,-99,-99
4/15/2022,17,-99,13,15,-99,-99,-99,21,17,-99,44,-99,-99,30,18,22,-99,-99
4/15/2022,18,-99,19,18,-99,-99,-99,22,17,-99,21,-99,-99,82,21,30,-99,-99
4/15/2022,19,-99,30,36,-99,-99,-99,15,41,-99,33,-99,-99,30,40,52,-99,-99
4/15/2022,20,-99,14,3,-99,-99,-99,35,17,-99,36,-99,-99,19,32,25,-99,-99
4/15/2022,21,-99,15,15,-99,-99,-99,18,14,-99,18,-99,-99,19,20,-99,-99,-99
4/15/2022,22,-99,12,8,-99,-99,-99,12,15,-99,16,-99,-99,21,16,-99,-99,-99
4/15/2022,23,-99,11,17,-99,-99,-99,11,17,-99,20,-99,-99,25,18,-99,-99,-99
4/15/2022,24,-99,15,23,-99,-99,-99,9,18,-99,17,-99,-99,21,17,-99,-99,-99
4/16/2022,1,-99,13,14,-99,-99,-99,10,21,-99,13,-99,-99,24,15,-99,-99,-99
4/16/2022,2,-99,11,13,-99,-99,-99,12,19,-99,11,-99,-99,27,11,-99,-99,-99
4/16/2022,3,-99,9,12,-99,-99,-99,10,17,-99,11,-99,-99,32,11,-99,-99,-99
4/16/2022,4,-99,10,9,-99,-99,-99,9,15,-99,9,-99,-99,24,10,-99,-99,-99
4/16/2022,5,-99,10,13,-99,-99,-99,8,24,-99,9,-99,-99,27,11,-99,-99,-99
4/16/2022,6,-99,13,18,-99,-99,-99,8,26,-99,8,-99,-99,36,11,-99,-99,-99
4/16/2022,7,-99,20,32,-99,-99,-99,7,32,-99,14,-99,-99,47,13,-99,-99,-99
4/16/2022,8,-99,23,28,-99,-99,-99,8,34,-99,15,-99,-99,42,15,-99,-99,-99
4/16/2022,9,-99,21,32,-99,-99,-99,12,31,-99,11,-99,-99,37,14,-99,-99,-99
4/16/2022,10,-99,20,25,-99,-99,-99,10,25,-99,17,-99,-99,29,19,-99,-99,-99
4/16/2022,11,-99,20,30,-99,-99,-99,12,20,-99,19,-99,-99,29,20,-99,-99,-99
4/16/2022,12,-99,13,-99,-99,-99,-99,15,21,-99,26,-99,-99,25,21,-99,-99,-99
4/16/2022,13,-99,13,21,-99,-99,-99,22,18,-99,24,-99,-99,20,17,-99,-99,-99
4/16/2022,14,-99,13,9,-99,-99,-99,20,14,-99,21,-99,-99,28,16,-99,-99,-99
4/16/2022,15,-99,11,11,-99,-99,-99,25,14,-99,24,-99,-99,35,11,-99,-99,-99
4/16/2022,16,-99,12,14,-99,-99,-99,23,17,-99,22,-99,-99,29,15,-99,-99,-99
4/16/2022,17,-99,12,15,-99,-99,-99,21,18,-99,26,-99,-99,31,15,-99,-99,-99
4/16/2022,18,-99,16,19,-99,-99,-99,23,23,-99,83,-99,-99,30,17,-99,-99,-99
4/16/2022,19,-99,25,21,-99,-99,-99,22,31,-99,60,-99,-99,28,24,-99,-99,-99
4/16/2022,20,-99,25,25,-99,-99,-99,24,24,-99,127,-99,-99,43,26,-99,-99,-99
4/16/2022,21,-99,22,15,-99,-99,-99,24,24,-99,57,-99,-99,27,25,-99,-99,-99
4/16/2022,22,-99,14,22,-99,-99,-99,17,18,-99,18,-99,-99,20,19,-99,-99,-99
4/16/2022,23,-99,11,5,-99,-99,-99,12,14,-99,29,-99,-99,21,17,-99,-99,-99
4/16/2022,24,-99,14,19,-99,-99,-99,10,18,-99,23,-99,-99,20,17,-99,-99,-99
4/17/2022,1,-99,14,18,-99,-99,-99,10,25,-99,22,-99,-99,19,13,-99,-99,-99
4/17/2022,2,-99,11,13,-99,-99,-99,9,20,-99,21,-99,-99,22,13,-99,-99,-99
4/17/2022,3,-99,10,8,-99,-99,-99,10,15,-99,15,-99,-99,25,11,-99,-99,-99
4/17/2022,4,-99,8,9,-99,-99,-99,7,15,-99,14,-99,-99,26,12,-99,-99,-99
4/17/2022,5,-99,7,7,-99,-99,-99,9,22,-99,12,-99,-99,31,9,-99,-99,-99
4/17/2022,6,-99,11,8,-99,-99,-99,8,25,-99,11,-99,-99,42,9,-99,-99,-99
4/17/2022,7,-99,17,17,-99,-99,-99,8,25,-99,18,-99,-99,39,11,-99,-99,-99
4/17/2022,8,-99,19,22,-99,-99,-99,8,27,-99,25,-99,-99,31,11,-99,-99,-99
4/17/2022,9,-99,18,21,-99,-99,-99,10,30,-99,21,-99,-99,27,10,-99,-99,-99
4/17/2022,10,-99,15,26,-99,-99,-99,13,21,-99,20,-99,-99,24,20,-99,-99,-99
4/17/2022,11,-99,12,7,-99,-99,-99,11,17,-99,12,-99,-99,22,21,-99,-99,-99
4/17/2022,12,-99,12,2,-99,-99,-99,27,14,-99,15,-99,-99,19,19,-99,-99,-99
4/17/2022,13,-99,9,10,-99,-99,-99,23,16,-99,24,-99,-99,18,16,-99,-99,-99
4/17/2022,14,-99,14,9,-99,-99,-99,22,15,-99,19,-99,-99,18,15,-99,-99,-99
4/17/2022,15,-99,12,13,-99,-99,-99,30,18,-99,24,-99,-99,21,16,-99,-99,-99
4/17/2022,16,-99,15,17,-99,-99,-99,23,17,-99,20,-99,-99,31,21,-99,-99,-99
4/17/2022,17,-99,15,16,-99,-99,-99,33,14,-99,24,-99,-99,32,23,-99,-99,-99
4/17/2022,18,-99,13,16,-99,-99,-99,26,20,-99,22,-99,-99,39,17,-99,-99,-99
4/17/2022,19,-99,14,16,-99,-99,-99,25,18,-99,38,-99,-99,37,17,-99,-99,-99
4/17/2022,20,-99,26,15,-99,-99,-99,26,30,-99,43,-99,-99,40,18,-99,-99,-99
4/17/2022,21,-99,18,13,-99,-99,-99,27,20,-99,25,-99,-99,27,26,-99,-99,-99
4/17/2022,22,-99,11,6,-99,-99,-99,13,17,-99,21,-99,-99,21,16,-99,-99,-99
4/17/2022,23,-99,11,24,-99,-99,-99,10,18,-99,18,-99,-99,26,15,-99,-99,-99
4/17/2022,24,-99,12,14,-99,-99,-99,9,19,-99,14,-99,-99,16,13,-99,-99,-99
4/18/2022,1,-99,8,14,-99,-99,-99,6,20,-99,19,-99,-99,29,10,-99,-99,-99
4/18/2022,2,-99,8,14,-99,-99,-99,5,16,-99,16,-99,-99,19,8,-99,-99,-99
4/18/2022,3,-99,7,16,-99,-99,-99,7,17,-99,17,-99,-99,28,8,-99,-99,-99
4/18/2022,4,-99,10,15,-99,-99,-99,7,21,-99,14,-99,-99,25,9,-99,-99,-99
4/18/2022,5,-99,14,10,-99,-99,-99,7,21,-99,13,-99,-99,28,9,-99,-99,-99
4/18/2022,6,-99,23,21,-99,-99,-99,7,23,-99,16,-99,-99,35,14,-99,-99,-99
4/18/2022,7,-99,24,35,-99,-99,-99,8,24,-99,15,-99,-99,46,15,-99,-99,-99
4/18/2022,8,-99,23,54,-99,-99,-99,12,28,-99,19,-99,-99,91,16,-99,-99,-99
4/18/2022,9,-99,20,55,-99,-99,-99,13,28,-99,16,-99,-99,73,22,-99,-99,-99
4/18/2022,10,-99,26,40,-99,-99,-99,11,33,-99,17,-99,-99,50,35,-99,-99,-99
4/18/2022,11,-99,23,-99,-99,-99,-99,16,33,-99,21,-99,-99,38,32,-99,-99,-99
4/18/2022,12,-99,15,-99,-99,-99,-99,21,25,-99,21,-99,-99,26,22,-99,-99,-99
4/18/2022,13,-99,14,17,-99,-99,-99,13,21,-99,25,-99,-99,27,17,-99,-99,-99
4/18/2022,14,-99,14,18,-99,-99,-99,17,23,-99,33,-99,-99,43,21,-99,-99,-99
4/18/2022,15,-99,17,26,-99,-99,-99,21,23,-99,37,-99,-99,56,23,-99,-99,-99
4/18/2022,16,-99,21,27,-99,-99,-99,23,28,-99,44,-99,-99,41,32,-99,-99,-99
4/18/2022,17,-99,26,64,-99,-99,-99,26,51,-99,38,-99,-99,118,31,-99,-99,-99
4/18/2022,18,-99,48,51,-99,-99,-99,26,49,-99,38,-99,-99,36,67,-99,-99,-99
4/18/2022,19,-99,31,24,-99,-99,-99,43,23,-99,25,-99,-99,28,57,-99,-99,-99
4/18/2022,20,-99,13,13,-99,-99,-99,20,23,-99,16,-99,-99,41,19,-99,-99,-99
4/18/2022,21,-99,20,17,-99,-99,-99,11,34,-99,21,-99,-99,34,20,-99,-99,-99
4/18/2022,22,-99,37,42,-99,-99,-99,9,28,-99,21,-99,-99,33,21,-99,-99,-99
4/18/2022,23,-99,22,23,-99,-99,-99,16,29,-99,27,-99,-99,26,36,-99,-99,-99
4/18/2022,24,-99,22,16,-99,-99,-99,19,18,-99,35,-99,-99,16,18,-99,-99,-99
4/19/2022,1,-99,13,14,-99,-99,-99,9,17,-99,25,-99,-99,14,14,15,18,-99
4/19/2022,2,-99,9,11,-99,-99,-99,13,12,-99,14,-99,-99,14,11,17,13,-99
4/19/2022,3,-99,8,6,-99,-99,-99,8,13,-99,10,-99,-99,11,10,15,12,-99
4/19/2022,4,-99,10,6,-99,-99,-99,8,12,-99,11,-99,-99,13,10,14,11,-99
4/19/2022,5,-99,9,14,-99,-99,-99,7,14,-99,10,-99,-99,12,10,17,12,-99
4/19/2022,6,-99,9,10,-99,-99,-99,8,14,-99,9,-99,-99,17,10,21,13,-99
4/19/2022,7,-99,13,18,-99,-99,-99,9,14,-99,10,-99,-99,24,14,25,18,-99
4/19/2022,8,-99,17,16,-99,-99,-99,21,27,-99,12,-99,-99,20,15,29,30,-99
4/19/2022,9,-99,14,20,-99,-99,-99,18,19,-99,16,-99,-99,22,16,31,23,-99
4/19/2022,10,-99,12,22,-99,-99,-99,16,23,-99,19,-99,-99,20,23,30,22,-99
4/19/2022,11,-99,14,19,-99,-99,-99,13,21,-99,23,-99,-99,27,26,25,23,-99
4/19/2022,12,-99,16,35,-99,-99,-99,16,19,-99,13,-99,-99,25,25,41,25,-99
4/19/2022,13,-99,20,23,-99,-99,-99,22,25,-99,20,-99,-99,30,24,33,19,-99
4/19/2022,14,-99,18,17,-99,-99,-99,19,25,-99,24,-99,-99,35,29,31,25,-99
4/19/2022,15,-99,21,21,-99,-99,-99,13,23,-99,44,-99,-99,33,24,33,27,-99
4/19/2022,16,-99,23,30,-99,-99,-99,8,25,-99,31,-99,-99,34,17,34,44,-99
4/19/2022,17,-99,21,33,-99,-99,-99,6,31,-99,18,-99,-99,83,19,31,44,-99
4/19/2022,18,-99,27,21,-99,-99,-99,11,27,-99,10,-99,-99,40,14,57,27,-99
4/19/2022,19,-99,14,11,-99,-99,-99,3,19,-99,17,-99,-99,30,14,40,23,-99
4/19/2022,20,-99,13,17,-99,-99,-99,5,22,-99,5,-99,-99,20,13,32,15,-99
4/19/2022,21,-99,9,4,-99,-99,-99,7,9,-99,4,-99,-99,11,12,19,9,-99
4/19/2022,22,-99,9,5,-99,-99,-99,5,9,-99,2,-99,-99,11,3,15,6,-99
4/19/2022,23,-99,8,2,-99,-99,-99,4,9,-99,1,-99,-99,15,5,14,11,-99
4/19/2022,24,-99,6,9,-99,-99,-99,4,12,-99,1,-99,-99,11,5,11,8,-99
4/20/2022,1,-99,5,11,-99,-99,-99,5,9,-99,4,-99,-99,11,3,13,6,-99
4/20/2022,2,-99,6,1,-99,-99,-99,5,6,-99,2,-99,-99,7,5,12,6,-99
4/20/2022,3,-99,-99,3,-99,-99,-99,5,6,-99,3,-99,-99,7,6,11,7,-99
4/20/2022,4,-99,5,4,-99,-99,-99,6,7,-99,2,-99,-99,7,7,8,6,-99
4/20/2022,5,-99,4,11,-99,-99,-99,6,-99,-99,2,-99,-99,19,8,18,7,-99
4/20/2022,6,-99,7,11,-99,-99,-99,6,11,-99,3,-99,-99,13,9,26,15,-99
4/20/2022,7,-99,12,24,-99,-99,-99,6,14,-99,4,-99,-99,23,11,28,19,-99
4/20/2022,8,-99,13,23,-99,-99,-99,5,15,-99,5,-99,-99,29,11,37,18,-99
4/20/2022,9,-99,13,21,-99,-99,-99,7,15,-99,10,-99,-99,27,8,33,18,-99
4/20/2022,10,-99,11,22,-99,-99,-99,9,18,-99,4,-99,-99,31,9,31,25,-99
4/20/2022,11,-99,-99,18,-99,-99,-99,8,14,-99,10,-99,-99,25,9,21,15,-99
4/20/2022,12,-99,-99,22,-99,-99,-99,13,17,-99,11,-99,-99,31,9,20,15,-99
4/20/2022,13,-99,-99,21,-99,-99,-99,14,16,-99,8,-99,-99,29,15,22,14,-99
4/20/2022,14,-99,-99,12,-99,-99,-99,18,18,-99,6,-99,-99,27,19,24,15,-99
4/20/2022,15,-99,-99,19,-99,-99,-99,20,16,-99,25,-99,-99,26,19,25,17,-99
4/20/2022,16,-99,-99,20,-99,-99,-99,4,19,-99,16,-99,-99,18,15,24,18,-99
4/20/2022,17,-99,-99,38,-99,-99,-99,14,30,-99,18,-99,-99,62,39,25,35,-99
4/20/2022,18,-99,-99,8,-99,-99,-99,13,18,-99,17,-99,-99,35,16,-99,24,-99
4/20/2022,19,-99,-99,-99,-99,-99,-99,8,22,-99,14,-99,-99,27,7,-99,14,-99
4/20/2022,20,-99,-99,-99,-99,-99,-99,5,18,-99,25,-99,-99,17,7,-99,30,-99
4/20/2022,21,-99,-99,-99,-99,-99,-99,4,8,-99,19,-99,-99,12,3,-99,9,-99
4/20/2022,22,-99,-99,-99,-99,-99,-99,2,9,-99,8,-99,-99,9,5,17,8,-99
4/20/2022,23,-99,-99,-99,-99,-99,-99,5,6,-99,9,-99,-99,6,8,13,7,-99
4/20/2022,24,-99,-99,-99,-99,-99,-99,7,6,-99,6,-99,-99,6,7,14,8,-99
4/21/2022,1,-99,-99,-99,-99,-99,-99,5,7,-99,3,-99,-99,13,6,14,9,-99
4/21/2022,2,-99,-99,-99,-99,-99,-99,4,7,-99,3,3,-99,10,6,14,9,-99
4/21/2022,3,-99,-99,-99,-99,-99,-99,5,9,-99,3,3,-99,8,4,11,7,-99
4/21/2022,4,-99,-99,-99,-99,-99,-99,4,9,-99,3,5,-99,12,4,8,7,-99
4/21/2022,5,-99,-99,9,-99,-99,-99,4,14,-99,4,4,-99,16,4,19,13,-99
4/21/2022,6,-99,-99,20,-99,-99,-99,4,-99,-99,4,9,-99,25,8,23,23,-99
4/21/2022,7,-99,-99,31,-99,-99,-99,4,21,-99,5,10,-99,44,12,29,39,-99
4/21/2022,8,-99,-99,49,-99,-99,-99,6,22,-99,8,17,-99,43,13,43,30,-99
4/21/2022,9,-99,-99,25,-99,-99,-99,8,20,-99,12,12,-99,26,14,27,24,-99
4/21/2022,10,-99,-99,22,-99,-99,-99,10,23,-99,16,18,-99,15,16,35,21,-99
4/21/2022,11,-99,-99,18,-99,-99,-99,10,16,-99,-99,21,-99,13,23,33,21,-99
4/21/2022,12,-99,-99,35,-99,-99,-99,11,17,-99,14,23,-99,17,20,30,21,-99
4/21/2022,13,-99,-99,18,-99,-99,-99,12,18,-99,23,21,-99,23,20,27,21,-99
